Protein	Localization
OTUD6B	Unclassified
OVCA2	Unclassified
PA2G4	Unclassified
PAAF1	Unclassified
PACS1	Unclassified
PACSIN1	Unclassified
PACSIN2	Unclassified
PADI2	Unclassified
PAFAH1B1	Unclassified
PAFAH1B3	Unclassified
PAIP1	Unclassified
PAK1	Unclassified
PAK2	Unclassified
PAK3	Unclassified
PAK4	Unclassified
PAK6	Unclassified
PALLD	Unclassified
PAN2	Unclassified
PAN3	Unclassified
PANK1	Unclassified
PANK2	Unclassified
PANK3	Unclassified
PANK4	Unclassified
PARD3	Unclassified
PARG	Unclassified
PARP12	Unclassified
PARP14	Unclassified
PARP4	Unclassified
PARP9	Unclassified
PARPBP	Unclassified
PARVA	Unclassified
PASK	Unclassified
PATL1	Unclassified
PAWR	Unclassified
PBK	Unclassified
PBLD	Unclassified
PCBD1	Unclassified
PCBD2	Unclassified
PCBP1	Unclassified
PCBP2	Unclassified
PCBP3	Unclassified
PCDH9	Unclassified
PCID2	Unclassified
PCMT1	Unclassified
PCMTD1	Unclassified
PCMTD2	Unclassified
PCOLCE	Unclassified
PCP4	Unclassified
PCYT2	Unclassified
PDCD2	Unclassified
PDCD2L	Unclassified
PDCD5	Unclassified
PDCD6	Unclassified
PDCD6IP	Unclassified
PDCL3	Unclassified
PDDC1	Unclassified
PDE4D	Unclassified
PDE6D	Unclassified
PDGFA	Unclassified
PDLIM2	Unclassified
PDLIM5	Unclassified
PDLIM7	Unclassified
PDRG1	Unclassified
PDXDC1	Unclassified
PDXP	Unclassified
PDZD11	Unclassified
PDZK1	Unclassified
PDZRN3	Unclassified
PEA15	Unclassified
PEBP1	Unclassified
PEF1	Unclassified
PELO	Unclassified
PEPD	Unclassified
PEX19	Unclassified
PEX5	Unclassified
PEX7	Unclassified
PFDN4	Unclassified
PFDN5	Unclassified
PFDN6	Unclassified
PFKFB2	Unclassified
PFKFB4	Unclassified
PFKL	Unclassified
PFKM	Unclassified
PFKP	Unclassified
PFN1	Unclassified
PFN2	Unclassified
PGAM1	Unclassified
PGGT1B	Unclassified
PGK1	Unclassified
PGK2	Unclassified
PGLS	Unclassified
PGLYRP2	Unclassified
PGM1	Unclassified
PGM2L1	Unclassified
PGM3	Unclassified
PGM5	Unclassified
PGP	Unclassified
PGPEP1	Unclassified
PGR	Unclassified
PHACTR2	Unclassified
PHACTR4	Unclassified
PHKA1	Unclassified
PHLDA1	Unclassified
PHLDA2	Unclassified
PHLDA3	Unclassified
PHLDB3	Unclassified
PHLPP1	Unclassified
PHLPP2	Unclassified
PHOSPHO2	Unclassified
PHPT1	Unclassified
PHYKPL	Unclassified
PICALM	Unclassified
PIH1D1	Unclassified
PIK3C2A	Unclassified
PIK3C2B	Unclassified
PIK3C3	Unclassified
PIK3CA	Unclassified
PIK3CB	Unclassified
PIK3R3	Unclassified
PIK3R4	Unclassified
PIKFYVE	Unclassified
PIN4	Unclassified
PIP4K2A	Unclassified
PIP4K2B	Unclassified
PIP4K2C	Unclassified
PIR	Unclassified
PITHD1	Unclassified
PITPNA	Unclassified
PITPNC1	Unclassified
PITPNM1	Unclassified
PJA1	Unclassified
PJA2	Unclassified
PKIB	Unclassified
PKIG	Unclassified
PKLR	Unclassified
PKN1	Unclassified
PLA2G16	Unclassified
PLAA	Unclassified
PLCB1	Unclassified
PLCB3	Unclassified
PLCG1	Unclassified
PLCXD3	Unclassified
PLEK2	Unclassified
PLEKHA1	Unclassified
PLEKHA2	Unclassified
PLEKHA8	Unclassified
PLEKHB1	Unclassified
PLEKHF1	Unclassified
PLEKHF2	Unclassified
PLEKHG5	Unclassified
PLEKHH2	Unclassified
PLEKHJ1	Unclassified
PLEKHM2	Unclassified
PLEKHO2	Unclassified
PLEKHS1	Unclassified
PLIN5	Unclassified
PLP1	Unclassified
PLS1	Unclassified
PLS3	Unclassified
PM20D2	Unclassified
PMM1	Unclassified
PMM2	Unclassified
PNMA1	Unclassified
PNMA2	Unclassified
PNP	Unclassified
POC5	Unclassified
POF1B	Unclassified
POLE4	Unclassified
POLI	Unclassified
POLR1C	Unclassified
POLR1D	Unclassified
POLR2H	Unclassified
POLR3K	Unclassified
POMP	Unclassified
PON1	Unclassified
POP7	Unclassified
POT1	Unclassified
POTEI	Unclassified
POTEJ	Unclassified
PPA1	Unclassified
PPCDC	Unclassified
PPCS	Unclassified
PPFIA1	Unclassified
PPFIA3	Unclassified
PPFIBP2	Unclassified
PPIA	Unclassified
PPID	Unclassified
PPIL1	Unclassified
PPIL3	Unclassified
PPIP5K2	Unclassified
PPL	Unclassified
PPM1B	Unclassified
PPM1E	Unclassified
PPM1F	Unclassified
PPP1CA	Unclassified
PPP1CB	Unclassified
PPP1R11	Unclassified
PPP1R12A	Unclassified
PPP1R12B	Unclassified
PPP1R12C	Unclassified
PPP1R13B	Unclassified
PPP1R13L	Unclassified
PPP1R14C	Unclassified
PPP1R2	Unclassified
PPP1R21	Unclassified
PPP1R35	Unclassified
PPP1R37	Unclassified
PPP1R3D	Unclassified
PPP1R7	Unclassified
PPP2CB	Unclassified
PPP2R1A	Unclassified
PPP2R1B	Unclassified
PPP2R2A	Unclassified
PPP2R3A	Unclassified
PPP2R3B	Unclassified
PPP2R4	Unclassified
PPP2R5B	Unclassified
PPP2R5C	Unclassified
PPP3CA	Unclassified
PPP3CC	Unclassified
PPP3R1	Unclassified
PPP4C	Unclassified
PPP5C	Unclassified
PPP6C	Unclassified
PPP6R1	Unclassified
PPP6R2	Unclassified
PPP6R3	Unclassified
PRDM11	Unclassified
PRDX1	Unclassified
PRDX2	Unclassified
PRDX5	Unclassified
PREP	Unclassified
PREPL	Unclassified
PRIMPOL	Unclassified
PRKAB1	Unclassified
PRKAB2	Unclassified
PRKACA	Unclassified
PRKACB	Unclassified
PRKACG	Unclassified
PRKAG2	Unclassified
PRKAR1A	Unclassified
PRKAR1B	Unclassified
PRKAR2A	Unclassified
PRKAR2B	Unclassified
PRKCA	Unclassified
PRKCD	Unclassified
PRKCE	Unclassified
PRKCZ	Unclassified
PRKD3	Unclassified
PRMT10	Unclassified
PRMT2	Unclassified
PRMT3	Unclassified
PRMT5	Unclassified
PRMT7	Unclassified
PRMT8	Unclassified
PROC	Unclassified
PROCR	Unclassified
PROS1	Unclassified
PROSC	Unclassified
PROSER2	Unclassified
PRPS1	Unclassified
PRPS2	Unclassified
PRPSAP1	Unclassified
PRPSAP2	Unclassified
PRR15	Unclassified
PRR15L	Unclassified
PRR5	Unclassified
PRRC1	Unclassified
PRRX2	Unclassified
PRTFDC1	Unclassified
PSD3	Unclassified
PSD4	Unclassified
PSKH1	Unclassified
PSMA1	Unclassified
PSMA5	Unclassified
PSMA7	Unclassified
PSMB1	Unclassified
PSMB10	Unclassified
PSMC1	Unclassified
PSMC6	Unclassified
PSMD10	Unclassified
PSMD4	Unclassified
PSMD5	Unclassified
PSMD6	Unclassified
PSMD9	Unclassified
PSME1	Unclassified
PSME2	Unclassified
PSMF1	Unclassified
PSMG1	Unclassified
PSMG2	Unclassified
PSPH	Unclassified
PSRC1	Unclassified
PSTK	Unclassified
PSTPIP2	Unclassified
PTAR1	Unclassified
PTEN	Unclassified
PTER	Unclassified
PTGR1	Unclassified
PTK6	Unclassified
PTP4A2	Unclassified
PTPN11	Unclassified
PTPN12	Unclassified
PTPN14	Unclassified
PTPN18	Unclassified
PTPN6	Unclassified
PTRHD1	Unclassified
PTS	Unclassified
PTTG1	Unclassified
PXK	Unclassified
PYCRL	Unclassified
PYGB	Unclassified
PYGL	Unclassified
PYGM	Unclassified
PZP	Unclassified
QARS	Unclassified
QPRT	Unclassified
QTRT1	Unclassified
QTRTD1	Unclassified
R3HCC1L	Unclassified
R3HDM1	Unclassified
R3HDM2	Unclassified
R3HDM4	Unclassified
RAB37	Unclassified
RAB3GAP1	Unclassified
RAB3GAP2	Unclassified
RAB3IP	Unclassified
RAB40C	Unclassified
RABEP1	Unclassified
RABEP2	Unclassified
RABEPK	Unclassified
RABIF	Unclassified
RABL5	Unclassified
RABL6	Unclassified
RAC1	Unclassified
RAD51	Unclassified
RAD51C	Unclassified
RAE1	Unclassified
RALBP1	Unclassified
RALGAPA1	Unclassified
RALGAPA2	Unclassified
RALGAPB	Unclassified
RAN	Unclassified
RANBP10	Unclassified
RANBP17	Unclassified
RANBP9	Unclassified
RANGAP1	Unclassified
RAP1GAP2	Unclassified
RAPGEF1	Unclassified
RAPGEF2	Unclassified
RARG	Unclassified
RARS	Unclassified
RASA2	Unclassified
RASAL1	Unclassified
RASAL2	Unclassified
RASGRP1	Unclassified
RASSF1	Unclassified
RASSF7	Unclassified
RB1CC1	Unclassified
RBBP9	Unclassified
RBKS	Unclassified
RBM38	Unclassified
RBP1	Unclassified
RBP4	Unclassified
RBP7	Unclassified
RBPMS	Unclassified
RBX1	Unclassified
RCAN1	Unclassified
RCAN3	Unclassified
RCBTB1	Unclassified
RCCD1	Unclassified
RDX	Unclassified
RELA	Unclassified
REPS1	Unclassified
REPS2	Unclassified
RERG	Unclassified
REXO2	Unclassified
RFK	Unclassified
RFX2	Unclassified
RGL2	Unclassified
RGP1	Unclassified
RGS10	Unclassified
RGS12	Unclassified
RGS3	Unclassified
RHOA	Unclassified
RHOBTB1	Unclassified
RHPN1	Unclassified
RHPN2	Unclassified
RIC8A	Unclassified
RIC8B	Unclassified
RILPL1	Unclassified
RIN1	Unclassified
RIN2	Unclassified
RIN3	Unclassified
RIOK1	Unclassified
RIOK3	Unclassified
RIPK1	Unclassified
RIT1	Unclassified
RLTPR	Unclassified
RMI2	Unclassified
RMND5A	Unclassified
RMND5B	Unclassified
RNASE4	Unclassified
RNASEH2A	Unclassified
RNF123	Unclassified
RNF126	Unclassified
RNF135	Unclassified
RNF14	Unclassified
RNF144B	Unclassified
RNF146	Unclassified
RNF150	Unclassified
RNF166	Unclassified
RNF181	Unclassified
RNF187	Unclassified
RNF213	Unclassified
RNF25	Unclassified
RNF31	Unclassified
RNF34	Unclassified
RNF41	Unclassified
RNF44	Unclassified
RNF7	Unclassified
RNH1	Unclassified
RNLS	Unclassified
RNPEP	Unclassified
RNPEPL1	Unclassified
ROCK1	Unclassified
ROCK2	Unclassified
RPA3-AS1	Unclassified
RPAP1	Unclassified
RPAP2	Unclassified
RPAP3	Unclassified
RPE	Unclassified
RPGR	Unclassified
RPIA	Unclassified
RPS6KA3	Unclassified
RPS6KB1	Unclassified
RPS6KB2	Unclassified
RPS6KC1	Unclassified
RPUSD1	Unclassified
RRAGD	Unclassified
RRM2	Unclassified
RRM2B	Unclassified
RRN3	Unclassified
RRNAD1	Unclassified
RSU1	Unclassified
RTCA	Unclassified
RTL1	Unclassified
RTTN	Unclassified
RUFY1	Unclassified
RUFY3	Unclassified
RUNX2	Unclassified
RUVBL1	Unclassified
RUVBL2	Unclassified
RWDD1	Unclassified
RWDD3	Unclassified
RWDD4	Unclassified
S100A10	Unclassified
S100A11	Unclassified
S100A16	Unclassified
S100A2	Unclassified
S100A4	Unclassified
S100A6	Unclassified
S100A9	Unclassified
SAC3D1	Unclassified
SACS	Unclassified
SAMD11	Unclassified
SAMD12	Unclassified
SAMD9	Unclassified
SAPCD2	Unclassified
SAR1A	Unclassified
SAR1B	Unclassified
SARS	Unclassified
SCIN	Unclassified
SCLT1	Unclassified
SCN7A	Unclassified
SCOC	Unclassified
SCRN2	Unclassified
SCRN3	Unclassified
SCYL2	Unclassified
SDCBP	Unclassified
SDCBP2	Unclassified
SDSL	Unclassified
SEC13	Unclassified
SEC14L1	Unclassified
SEC14L2	Unclassified
SEC23B	Unclassified
SEC24A	Unclassified
SEC24B	Unclassified
SEC24C	Unclassified
SEC31A	Unclassified
SEL1L3	Unclassified
SELENBP1	Unclassified
SEMA6A	Unclassified
SENP8	Unclassified
SEPHS2	Unclassified
SEPSECS	Unclassified
SERF2	Unclassified
SERGEF	Unclassified
SERPINA10	Unclassified
SERPINA4	Unclassified
SERPINA6	Unclassified
SERPINA7	Unclassified
SERPINB1	Unclassified
SERPINB5	Unclassified
SERPINB6	Unclassified
SERPINB9	Unclassified
SERPINC1	Unclassified
SERPIND1	Unclassified
SERPINF1	Unclassified
SERPING1	Unclassified
SESN2	Unclassified
SESTD1	Unclassified
SETD3	Unclassified
SETD4	Unclassified
SETDB1	Unclassified
SFN	Unclassified
SGSM2	Unclassified
SGTB	Unclassified
SH2B1	Unclassified
SH2B2	Unclassified
SH2D3A	Unclassified
SH2D4A	Unclassified
SH3BGR	Unclassified
SH3BGRL	Unclassified
SH3BGRL2	Unclassified
SH3BGRL3	Unclassified
SH3BP2	Unclassified
SH3BP5	Unclassified
SH3BP5L	Unclassified
SH3GL1	Unclassified
SH3GLB1	Unclassified
SH3KBP1	Unclassified
SH3PXD2B	Unclassified
SH3RF1	Unclassified
SH3YL1	Unclassified
SHARPIN	Unclassified
SHB	Unclassified
SHC1	Unclassified
SHCBP1	Unclassified
SHKBP1	Unclassified
SHMT1	Unclassified
SHROOM1	Unclassified
SIAH1	Unclassified
SIAH2	Unclassified
SIK1	Unclassified
SIK2	Unclassified
SIK3	Unclassified
SIKE1	Unclassified
SIPA1	Unclassified
SIRT2	Unclassified
SIRT5	Unclassified
SKA3	Unclassified
SKAP2	Unclassified
SKP1	Unclassified
SLAIN2	Unclassified
SLC7A6OS	Unclassified
SLC9A3R1	Unclassified
SLK	Unclassified
SLPI	Unclassified
SMAD1	Unclassified
SMAD2	Unclassified
SMAD3	Unclassified
SMAD4	Unclassified
SMAD5	Unclassified
SMC2	Unclassified
SMC4	Unclassified
SMCR8	Unclassified
SMG1	Unclassified
SMG5	Unclassified
SMG7	Unclassified
SMG8	Unclassified
SMG9	Unclassified
SMIM8	Unclassified
SMS	Unclassified
SMUG1	Unclassified
SMURF1	Unclassified
SMURF2	Unclassified
SMYD2	Unclassified
SMYD3	Unclassified
SMYD4	Unclassified
SNAPIN	Unclassified
SND1	Unclassified
SNRK	Unclassified
SNRNP25	Unclassified
SNX10	Unclassified
SNX12	Unclassified
SNX15	Unclassified
SNX17	Unclassified
SNX18	Unclassified
SNX24	Unclassified
SNX29	Unclassified
SNX33	Unclassified
SNX8	Unclassified
SNX9	Unclassified
SOCS2	Unclassified
SOCS6	Unclassified
SOD1	Unclassified
SORBS1	Unclassified
SORBS3	Unclassified
SORD	Unclassified
SOS2	Unclassified
SOWAHC	Unclassified
SOX18	Unclassified
SP140L	Unclassified
SPA17	Unclassified
SPAG1	Unclassified
SPAG5	Unclassified
SPAG9	Unclassified
SPAST	Unclassified
SPATA2	Unclassified
SPATA2L	Unclassified
SPATA33	Unclassified
SPC24	Unclassified
SPDL1	Unclassified
SPECC1L	Unclassified
SPEF2	Unclassified
SPG11	Unclassified
SPIN3	Unclassified
SPIRE2	Unclassified
SPR	Unclassified
SPRR3	Unclassified
SPSB2	Unclassified
SPTA1	Unclassified
SRGAP1	Unclassified
SRI	Unclassified
SRM	Unclassified
SRP19	Unclassified
SRP54	Unclassified
SRRD	Unclassified
SRXN1	Unclassified
SSH2	Unclassified
SSH3	Unclassified
SSSCA1	Unclassified
SSU72	Unclassified
STAM	Unclassified
STAM2	Unclassified
STAMBPL1	Unclassified
STAP2	Unclassified
STARD10	Unclassified
STAT2	Unclassified
STAT5B	Unclassified
STIL	Unclassified
STIP1	Unclassified
STK10	Unclassified
STK11	Unclassified
STK17A	Unclassified
STK17B	Unclassified
STK24	Unclassified
STK25	Unclassified
STK32C	Unclassified
STK38	Unclassified
STK38L	Unclassified
STK4	Unclassified
STK40	Unclassified
STMN1	Unclassified
STOX2	Unclassified
STRA13	Unclassified
STRADA	Unclassified
STRAP	Unclassified
STRIP1	Unclassified
STRIP2	Unclassified
STRN3	Unclassified
STUB1	Unclassified
STX1A	Unclassified
STXBP1	Unclassified
STXBP2	Unclassified
STXBP4	Unclassified
STXBP5	Unclassified
STYX	Unclassified
SUFU	Unclassified
SUGT1	Unclassified
SULT1A1	Unclassified
SWAP70	Unclassified
SWSAP1	Unclassified
SYNJ1	Unclassified
SYNJ2	Unclassified
SYNRG	Unclassified
SZRD1	Unclassified
SZT2	Unclassified
TAB1	Unclassified
TAB2	Unclassified
TAB3	Unclassified
TACC3	Unclassified
TAF7	Unclassified
TAF9	Unclassified
TAGLN3	Unclassified
TALDO1	Unclassified
TANC1	Unclassified
TANC2	Unclassified
TANGO2	Unclassified
TANK	Unclassified
TAOK1	Unclassified
TAOK3	Unclassified
TARSL2	Unclassified
TATDN1	Unclassified
TATDN3	Unclassified
TAX1BP3	Unclassified
TBC1D1	Unclassified
TBC1D10B	Unclassified
TBC1D13	Unclassified
TBC1D14	Unclassified
TBC1D15	Unclassified
TBC1D21	Unclassified
TBC1D22A	Unclassified
TBC1D22B	Unclassified
TBC1D23	Unclassified
TBC1D24	Unclassified
TBC1D25	Unclassified
TBC1D4	Unclassified
TBC1D8	Unclassified
TBC1D9	Unclassified
TBCA	Unclassified
TBCC	Unclassified
TBCE	Unclassified
TBCEL	Unclassified
TBCK	Unclassified
TBK1	Unclassified
TBKBP1	Unclassified
TBPL1	Unclassified
TCEANC	Unclassified
TCEB1	Unclassified
TCEB2	Unclassified
TCF4	Unclassified
TCFL5	Unclassified
TCHP	Unclassified
TCP11L1	Unclassified
TDRD7	Unclassified
TECPR1	Unclassified
TECPR2	Unclassified
TEN1	Unclassified
TESK2	Unclassified
TEX30	Unclassified
TEX9	Unclassified
TFDP1	Unclassified
TFE3	Unclassified
TFEB	Unclassified
TFF3	Unclassified
TFG	Unclassified
TGDS	Unclassified
TGFBRAP1	Unclassified
TGM3	Unclassified
TGS1	Unclassified
THADA	Unclassified
THBS4	Unclassified
THG1L	Unclassified
THOC3	Unclassified
THOP1	Unclassified
THTPA	Unclassified
TIFA	Unclassified
TIPRL	Unclassified
TJP2	Unclassified
TJP3	Unclassified
TK1	Unclassified
TKT	Unclassified
TKTL2	Unclassified
TLDC1	Unclassified
TLE2	Unclassified
TLN2	Unclassified
TM2D2	Unclassified
TMA7	Unclassified
TMCO4	Unclassified
TMCO6	Unclassified
TMED8	Unclassified
TMOD1	Unclassified
TMOD2	Unclassified
TMOD3	Unclassified
TMSB10	Unclassified
TMSB4X	Unclassified
TNFAIP1	Unclassified
TNFAIP2	Unclassified
TNFAIP8	Unclassified
TNIK	Unclassified
TNIP2	Unclassified
TNK1	Unclassified
TNK2	Unclassified
TNKS	Unclassified
TNKS1BP1	Unclassified
TNKS2	Unclassified
TNPO1	Unclassified
TNPO2	Unclassified
TNPO3	Unclassified
TNRC6B	Unclassified
TNRC6C	Unclassified
TNS3	Unclassified
TOB1	Unclassified
TOM1	Unclassified
TOM1L1	Unclassified
TOM1L2	Unclassified
TOMM34	Unclassified
TP53BP2	Unclassified
TP53I3	Unclassified
TPD52L1	Unclassified
TPI1	Unclassified
TPK1	Unclassified
TPM2	Unclassified
TPMT	Unclassified
TPPP	Unclassified
TPPP3	Unclassified
TPRKB	Unclassified
TRADD	Unclassified
TRAF2	Unclassified
TRAF3	Unclassified
TRAF3IP1	Unclassified
TRAF3IP2	Unclassified
TRAF4	Unclassified
TRAF5	Unclassified
TRAF6	Unclassified
TRAF7	Unclassified
TRAFD1	Unclassified
TRAK2	Unclassified
TRAPPC1	Unclassified
TRAPPC10	Unclassified
TRAPPC12	Unclassified
TRAPPC13	Unclassified
TRAPPC5	Unclassified
TRAPPC6A	Unclassified
TRAPPC6B	Unclassified
TRIM16L	Unclassified
TRIM21	Unclassified
TRIM23	Unclassified
TRIM25	Unclassified
TRIM3	Unclassified
TRIM36	Unclassified
TRIM37	Unclassified
TRIM5	Unclassified
TRIM59	Unclassified
TRIM62	Unclassified
TRIOBP	Unclassified
TRIP10	Unclassified
TRIP13	Unclassified
TRIP4	Unclassified
TRMT11	Unclassified
TRMT112	Unclassified
TRMT44	Unclassified
TRNT1	Unclassified
TROAP	Unclassified
TROVE2	Unclassified
TSC1	Unclassified
TSC22D1	Unclassified
TSC22D3	Unclassified
TSC22D4	Unclassified
TSN	Unclassified
TSPYL2	Unclassified
TSPYL4	Unclassified
TSR2	Unclassified
TSR3	Unclassified
TSSC1	Unclassified
TSTD1	Unclassified
TSTD2	Unclassified
TTC1	Unclassified
TTC21B	Unclassified
TTC28	Unclassified
TTC30A	Unclassified
TTC30B	Unclassified
TTC38	Unclassified
TTC39A	Unclassified
TTC39B	Unclassified
TTC39C	Unclassified
TTC4	Unclassified
TTC5	Unclassified
TTC9	Unclassified
TTK	Unclassified
TTL	Unclassified
TTLL12	Unclassified
TTPAL	Unclassified
TUBAL3	Unclassified
TUBB	Unclassified
TUBB1	Unclassified
TUBB2A	Unclassified
TUBB6	Unclassified
TUBB8	Unclassified
TUBD1	Unclassified
TUBGCP3	Unclassified
TUFT1	Unclassified
TULP4	Unclassified
TUSC2	Unclassified
TWF1	Unclassified
TWF2	Unclassified
TXN	Unclassified
TXNDC17	Unclassified
TXNDC9	Unclassified
TXNL1	Unclassified
TXNRD1	Unclassified
TXNRD3	Unclassified
TYMS	Unclassified
TYW3	Unclassified
TYW5	Unclassified
UACA	Unclassified
UAP1	Unclassified
UAP1L1	Unclassified
UBA3	Unclassified
UBA5	Unclassified
UBA6	Unclassified
UBAC1	Unclassified
UBALD1	Unclassified
UBALD2	Unclassified
UBAP1	Unclassified
UBAP2L	Unclassified
UBE2B	Unclassified
UBE2C	Unclassified
UBE2D3	Unclassified
UBE2D4	Unclassified
UBE2E1	Unclassified
UBE2E3	Unclassified
UBE2F	Unclassified
UBE2H	Unclassified
UBE2I	Unclassified
UBE2K	Unclassified
UBE2L6	Unclassified
UBE2M	Unclassified
UBE2N	Unclassified
UBE2Q2	Unclassified
UBE2R2	Unclassified
UBE2S	Unclassified
UBE2V2	Unclassified
UBE2Z	Unclassified
UBE3C	Unclassified
UBE3D	Unclassified
UBE4B	Unclassified
UBL4A	Unclassified
UBL5	Unclassified
UBP1	Unclassified
UBQLN1	Unclassified
UBQLN2	Unclassified
UBQLN4	Unclassified
UBR1	Unclassified
UBR2	Unclassified
UBR3	Unclassified
UBXN1	Unclassified
UBXN2A	Unclassified
UBXN2B	Unclassified
UBXN6	Unclassified
UCHL5	Unclassified
UCK1	Unclassified
UCK2	Unclassified
UCKL1	Unclassified
UEVLD	Unclassified
UFC1	Unclassified
UFM1	Unclassified
UFSP1	Unclassified
UGT2B28	Unclassified
UHRF1BP1L	Unclassified
ULK1	Unclassified
UMPS	Unclassified
UNC119	Unclassified
UNC119B	Unclassified
UNC13B	Unclassified
UNC13D	Unclassified
UNC45A	Unclassified
UNKL	Unclassified
UPF2	Unclassified
UPRT	Unclassified
URM1	Unclassified
UROS	Unclassified
USO1	Unclassified
USP13	Unclassified
USP14	Unclassified
USP15	Unclassified
USP16	Unclassified
USP18	Unclassified
USP19	Unclassified
USP25	Unclassified
USP27X	Unclassified
USP34	Unclassified
USP35	Unclassified
USP38	Unclassified
USP4	Unclassified
USP53	Unclassified
USP6	Unclassified
USP8	Unclassified
USP9X	Unclassified
UVRAG	Unclassified
UXT	Unclassified
VAC14	Unclassified
VARS	Unclassified
WASF1	Unclassified
WASF2	Unclassified
WASF3	Unclassified
VASH1	Unclassified
WASL	Unclassified
VASP	Unclassified
VAT1	Unclassified
VAT1L	Unclassified
VAV2	Unclassified
VAV3	Unclassified
WBP2	Unclassified
VCL	Unclassified
VCP	Unclassified
VCPIP1	Unclassified
WDFY2	Unclassified
WDR1	Unclassified
WDR13	Unclassified
WDR19	Unclassified
WDR26	Unclassified
WDR35	Unclassified
WDR44	Unclassified
WDR45	Unclassified
WDR45B	Unclassified
WDR47	Unclassified
WDR53	Unclassified
WDR54	Unclassified
WDR59	Unclassified
WDR61	Unclassified
WDR7	Unclassified
WDR73	Unclassified
WDR77	Unclassified
WDR81	Unclassified
WDR91	Unclassified
WDR92	Unclassified
WDSUB1	Unclassified
WDTC1	Unclassified
WHAMM	Unclassified
VIL1	Unclassified
WIPF1	Unclassified
WIPF2	Unclassified
WIPI1	Unclassified
VIPR1	Unclassified
WNK1	Unclassified
WNK2	Unclassified
VPS13C	Unclassified
VPS13D	Unclassified
VPS25	Unclassified
VPS26A	Unclassified
VPS26B	Unclassified
VPS28	Unclassified
VPS29	Unclassified
VPS33B	Unclassified
VPS35	Unclassified
VPS36	Unclassified
VPS37A	Unclassified
VPS37C	Unclassified
VPS37D	Unclassified
VPS39	Unclassified
VPS4A	Unclassified
VPS4B	Unclassified
VPS51	Unclassified
VPS52	Unclassified
VPS53	Unclassified
VPS54	Unclassified
VPS8	Unclassified
VPS9D1	Unclassified
WRAP53	Unclassified
WRAP73	Unclassified
WSB1	Unclassified
WSB2	Unclassified
WWC1	Unclassified
WWC3	Unclassified
XIAP	Unclassified
XPNPEP1	Unclassified
XPO1	Unclassified
XPO4	Unclassified
XPO5	Unclassified
XPO6	Unclassified
XPO7	Unclassified
XPOT	Unclassified
XRCC3	Unclassified
XYLB	Unclassified
YAE1D1	Unclassified
YARS	Unclassified
YDJC	Unclassified
YKT6	Unclassified
YPEL5	Unclassified
YRDC	Unclassified
YTHDF2	Unclassified
YWHAB	Unclassified
YWHAE	Unclassified
YWHAG	Unclassified
YWHAH	Unclassified
YWHAQ	Unclassified
YWHAZ	Unclassified
ZBTB8OS	Unclassified
ZC2HC1A	Unclassified
ZC3H12C	Unclassified
ZC3HAV1L	Unclassified
ZCCHC14	Unclassified
ZCCHC2	Unclassified
ZDHHC23	Unclassified
ZER1	Unclassified
ZFAND1	Unclassified
ZFAND2A	Unclassified
ZFAND5	Unclassified
ZFAND6	Unclassified
ZFP36L2	Unclassified
ZFYVE16	Unclassified
ZFYVE19	Unclassified
ZFYVE20	Unclassified
ZFYVE21	Unclassified
ZFYVE26	Unclassified
ZFYVE28	Unclassified
ZFYVE9	Unclassified
ZKSCAN3	Unclassified
ZMYM5	Unclassified
ZMYND19	Unclassified
ZNF121	Unclassified
ZNF259	Unclassified
ZNF283	Unclassified
ZNF330	Unclassified
ZNF35	Unclassified
ZNF415	Unclassified
ZNF449	Unclassified
ZNF511	Unclassified
ZNF550	Unclassified
ZNF598	Unclassified
ZNF613	Unclassified
ZNF706	Unclassified
ZNF720	Unclassified
ZNF726	Unclassified
ZNF766	Unclassified
ZNF81	Unclassified
ZNF85	Unclassified
ZNF852	Unclassified
ZNF891	Unclassified
ZNFX1	Unclassified
ZNRF2	Unclassified
ZSWIM6	Unclassified
ZSWIM7	Unclassified
ZUFSP	Unclassified
ZWILCH	Unclassified
ZWINT	Unclassified
ZYX	Unclassified
ACAD8	M1
ACADSB	M1
ACAT1	M1
AK3	M1
ALDH18A1	M1
ALDH1B1	M1
ALDH5A1	M1
ALDH6A1	M1
CLPX	M1
ECHS1	M1
ETFA	M1
FXN	M1
GCSH	M1
GRPEL1	M1
HIBADH	M1
HMGCL	M1
HSD17B10	M1
HSPA9	M1
HSPD1	M1
IBA57	M1
IDH2	M1
IVD	M1
LYRM1	M1
LYRM2	M1
LYRM5	M1
LYRM7	M1
MGME1	M1
MMAB	M1
NADK2	M1
NARS2	M1
NFU1	M1
PYCR2	M1
SUCLG2	M1
THEM4	M1
TUFM	M1
YARS2	M1
YBEY	M1
MARC1	M2
MARC2	M2
MARCH5	M2
ABCB10	M2
ABCB7	M2
ABCB8	M2
ACAD10	M2
ACAD9	M2
ADCK1	M2
ADCK3	M2
ADCK4	M2
ADCK5	M2
AFG3L2	M2
AGK	M2
AGPAT5	M2
AKAP1	M2
APOC3	M2
APOO	M2
APOOL	M2
ARC	M2
ARMC1	M2
ARMC10	M2
ARMCX1	M2
ARMCX2	M2
ARMCX3	M2
ARMCX6	M2
ATAD1	M2
ATAD3A	M2
ATAD3B	M2
ATP5A1	M2
ATP5B	M2
ATP5C1	M2
ATP5D	M2
ATP5F1	M2
ATP5H	M2
ATP5I	M2
